index,ET_PenmanMonteith_Daily,ET_Abtew_Daily,ET_BlaneyCriddle_Daily,ET_BrutsaertStrickler_Daily,ET_ChapmanAustralia_Daily,ET_GrangerGrey_Daily,ET_SzilagyiJozsa_Daily,ET_Turc_Daily,ET_Hamon_Daily,ET_HargreavesSamani_Daily,ET_JensenHaise_Daily,ET_Linacre_Daily,ET_Makkink_Daily,ET_MattShuttleworth_Daily,ET_McGuinnessBordne_Daily,ET_Penman_Daily,ET_Penpan_Daily,ET_PriestleyTaylor_Daily,ET_Romanenko_Daily,ET_CRWE_Mon,ET_CRAE_Mon
2002-05-04,3.469907,2.133999,0.9941173,-1.063876,3.123585,0.8205167999999999,-1.043602,2.202101,0.5450743,2.186932,2.467436,5.11367,1.621392,0.9419936,3.222797,4.38898,5.636896,1.354348,9.750049,,
2002-05-05,2.776181,2.117066,0.7575810000000001,-0.5229339,2.499747,0.7678142,-0.4884535,2.07397,0.4789443,2.1367700000000003,2.198492,3.796767,1.535981,0.931582,2.892096,3.723062,4.511101999999998,1.323524,7.934372,,
2002-05-06,2.935378,2.1003830000000003,0.855175,-0.7159399000000001,2.66,0.7776964,-0.6797978,2.10381,0.529022,3.194291,2.272049,4.112921,1.549589,0.9405433,2.97421,3.932327,4.800299,1.326284,8.548357000000001,,
2002-05-07,2.872973,2.083956,0.9158881,-0.8605668,2.6548700000000003,0.7513969,-0.8578796999999999,2.106378,0.5389993000000001,3.155628,2.289346,4.4763720000000005,1.546642,0.9056759,2.9886060000000003,3.941724,4.791041000000001,1.261815,9.28783,,
2002-05-08,4.672971,2.067792,1.33526,-2.368905,4.180219,0.8716838,-3.160877,2.210529,0.5904411,2.15354,2.549946,6.262079,1.610424,0.7850089,3.294645,5.413396,7.543723,1.173214,11.77131,,
2002-05-09,2.803593,2.0518970000000003,0.8116785,-0.394957,2.495971,0.7590628,-0.2691897,1.996582,0.447301,1.938952,2.081492,2.660841,1.470264,0.8699195,2.727305,3.57223,4.504288,1.312828,6.142143,,
2002-05-10,1.506834,2.036278,0.1731358,1.031076,1.367598,0.9671973,1.153623,1.897824,0.4086196,1.8008,1.904116,1.7903830000000005,1.408532,1.006404,2.509557,2.2180310000000003,2.468,1.400025,2.873205,,
2002-05-11,3.266295,2.02094,0.8713885,-1.004869,2.880433,0.7428300999999999,-0.8599120000000001,1.991333,0.4842499,2.254516,2.088952,3.586396,1.457902,0.8180470000000001,2.724758,4.045523,5.198098,1.23221,7.321633,,
2002-05-12,2.925865,2.005889,0.7816541,-0.5488071,2.623122,0.7426488,-0.4008409,1.99342,0.4624532,1.977647,2.102326,3.692608,1.4547290000000002,0.8351119,2.7350950000000003,3.663008,4.733749,1.2776809999999998,6.226364,,
2002-05-13,1.565988,1.991132,0.3237041,0.5769966,1.459554,0.782459,0.6429798000000001,1.857866,0.3984355,1.847995,1.852327,2.503468,1.371638,0.907627,2.432072,2.357536,2.633945,1.246116,4.258742,,
2002-05-14,2.379885,1.9766740000000005,0.4773441,-0.4607907,2.092702,0.6464856,-0.3578641,1.770591,0.3766065,1.6556259999999998,1.7105830000000002,3.032197,1.319844,0.7262161,2.258613,3.127334,3.77654,1.089163,5.526977,,
2002-05-15,3.208243,1.96252,0.7958546999999999,-0.8222103999999999,2.9544580000000003,0.7527188,-0.5914564999999999,1.971882,0.4726987,1.912878,2.085178,3.359596,1.429008,0.7783494000000001,2.698456,3.950221,5.331685,1.27024,5.681277,,
2002-05-16,2.521004,1.948676,0.4908294,-0.4899261,2.380325,0.6802551,-0.26688490000000004,1.76458,0.3707108,1.740093,1.7097759999999995,2.299526,1.307023,0.6622296,2.248359,3.311456,4.295591,1.14847,3.957826,,
2002-05-17,1.61612,1.935148,0.1670418,0.20490970000000006,1.456351,0.6583446999999999,0.284119,1.6518389999999998,0.3349172,1.646414,1.539745,2.326476,1.24517,0.7305983,2.04261,2.319537,2.628166,1.052214,3.947378,,
2002-05-18,1.784512,1.921939,0.1111116,-0.04045539,1.634861,0.6337928,0.1190814,1.487099,0.29221790000000003,1.5114040000000002,1.321333,1.443866,1.16484,0.5944587,1.7802919999999998,2.468178,2.950309,0.9980478000000002,2.869365,,
2002-05-19,1.118596,1.909055,-0.1491388,0.7153010999999999,1.029377,0.7737086999999999,0.8460828000000001,1.433167,0.2811455,1.470903,1.257407,0.9907301,1.136942,0.6739125,1.701099,1.693141,1.857639,1.0191370000000002,1.641973,,
2002-05-20,2.000328,1.896502,0.3039487,-0.16536610000000002,1.828482,0.624229,-0.003114158,1.618689,0.3354758,1.576771,1.499878,1.86944,1.214855,0.6271895000000001,1.98344,2.680968,3.299721,1.030217,3.418139,,
2002-05-21,1.483967,1.884282,0.1332769,0.2954031,1.350467,0.6457761,0.3819755,1.619658,0.334602,1.567612,1.503802,2.040167,1.2108,0.7029032,1.984257,2.141325,2.437085,1.01593,3.431588,,
2002-05-22,1.206085,1.872402,-0.006691444,0.6194824000000001,1.115921,0.7194507,0.7142264,1.589376,0.33101090000000005,1.548468,1.4628139999999998,1.698241,1.19185,0.7375625,1.932335,1.831178,2.013818,1.034331,2.600651,,
2002-05-23,2.134675,1.860865,0.2799325,-0.4129985,1.923848,0.5777732,-0.2607831,1.618695,0.3411447,1.586581,1.50748,2.3708400000000003,1.201712,0.5975876999999999,1.981254,2.79451,3.471822,0.9620091,4.0550190000000015,,
2002-05-24,2.477685,1.849675,0.4208996,-0.8635385,2.199907,0.5538708000000001,-0.7028574000000001,1.631749,0.34961809999999993,1.587996,1.529539,3.069957,1.204069,0.5633073000000001,2.003626,3.144511,3.970004,0.9009453000000002,5.080503,,
2002-05-25,1.542242,1.838837,0.1435346,-0.07991808,1.386941,0.5493292,-0.005848966,1.491102,0.32419240000000005,1.469144,1.334925,1.927037,1.133763,0.6137256,1.7720599999999995,2.233678,2.5029060000000003,0.8824620000000001,3.966757,,
2002-05-26,1.459798,1.828354,0.17771479999999998,0.00580615,1.345072,0.5547843000000001,0.06691339,1.543398,0.3410759,1.476428,1.406426,2.069867,1.1535799999999998,0.6381141,1.852697,2.177963,2.427348,0.8983937,4.089513,,
2002-05-27,1.463343,1.81823,0.09056145,0.04405527,1.323302,0.5527156999999999,0.12658519999999998,1.491064,0.3155062,1.402615,1.337448,1.791351,1.12571,0.6025038,1.768939,2.098792,2.388061,0.879296,3.497946,,
2002-05-28,1.368157,1.808468,0.07440882,0.01594074,1.246241,0.5334661,0.08483164,1.433486,0.308614,1.344837,1.265058,1.848906,1.096542,0.5879813,1.6814630000000002,2.031588,2.248995,0.8390198,3.592817,,
2002-05-29,1.009205,1.799073,-0.03163024,0.2197982,0.98275,0.5434916999999999,0.2669862,1.335912,0.2847172,1.273697,1.150369,1.657823,1.052315,0.5894464,1.544876,1.7115650000000002,1.773494,0.7979539000000001,3.248778,,
2002-05-30,1.167388,1.7900459999999998,-0.1257244,0.2524975,1.059446,0.5659021,0.3434786,1.315097,0.279599,1.251442,1.127385,1.143549,1.04033,0.5611603000000001,1.5156,1.737152,1.911902,0.8213326999999999,2.453846,,
2002-05-31,1.073767,1.781392,-0.05166939,0.4873891,1.003241,0.6254368,0.574719,1.446913,0.3125473,1.33241,1.284658,1.179783,1.09165,0.6297814,1.6965130000000002,1.6454990000000005,1.810473,0.8906774,2.27516,81.91582,35.77512
2002-06-01,0.967966,1.630005,-0.3667162000000001,0.4998551,0.8832523999999999,0.6128453,0.5844630999999999,1.283669,0.2162328,1.286823,1.097119,1.225824,0.9614656,0.6002892,1.587911,1.49636,1.593938,0.8414231,2.020771,,
2002-06-02,1.368399,1.622642,-0.2406821,-0.1237487,1.202084,0.4813321,-0.04519671,1.244912,0.2122052,1.301127,1.053157,1.613905,0.9428655,0.5168923,1.530155,1.96545,2.169309,0.7537848,3.3778010000000003,,
2002-06-03,1.71702,1.615635,-0.1124858,-0.5917285,1.488451,0.4457219,-0.5114964,1.2880459999999998,0.2262045,1.476611,1.102982,2.063198,0.9573629,0.485572,1.591175,2.374357,2.686095,0.7122655999999999,4.551664,,
2002-06-04,1.824701,1.608985,-0.009089053,-0.7197511,1.617226,0.4451166,-0.654402,1.403001,0.2490094,1.393232,1.249284,2.733537,1.00469,0.4973832,1.774118,2.528802,2.918484,0.7175611,5.459399,,
2002-06-05,1.883756,1.602695,-0.01437938,-0.6898924,1.660659,0.4543361,-0.6090169,1.426547,0.25471170000000004,1.380091,1.282926,2.810323,1.013211,0.5051479,1.814653,2.547374,2.996865,0.7381536,5.2626550000000005,,
2002-06-06,2.434939,1.596766,0.1610235,-0.9457074,2.191764,0.5120462,-0.7439429,1.502641,0.27161890000000005,1.48614,1.397171,2.488758,1.048079,0.4971929,1.956964,3.034012,3.955309,0.8213486999999999,4.561479,,
2002-06-07,2.151238,1.591201,-0.01370227,-0.7717967,1.981798,0.4898238,-0.5653421999999999,1.399259,0.2419107,1.394866,1.246951,2.1211450000000003,0.9961196,0.4561693,1.765667,2.778529,3.5764,0.7919255999999999,3.5909370000000003,,
2002-06-08,1.281629,1.586002,-0.2571937,0.13438989999999998,1.243896,0.5254618000000001,0.2743379,1.313762,0.2199292,1.3597549999999998,1.136126,1.202895,0.9561236,0.4705706,1.624358,1.849272,2.244764,0.8162437,1.817974,,
2002-06-09,1.141767,1.581169,-0.219872,0.4989456,1.122078,0.6101278,0.6196385999999999,1.453683,0.2560428,1.458502,1.326509,1.242252,1.018114,0.5599143,1.862795,1.681401,2.024929,0.914907,1.540759,,
2002-06-10,1.238605,1.576704,-0.1662205,0.3697818,1.165648,0.5698189,0.4804199000000001,1.455574,0.2569918,1.411036,1.330344,1.387322,1.017385,0.5718791999999999,1.866196,1.758284,2.103555,0.8882754,2.061874,,
2002-06-11,1.426993,1.57261,-0.14069489999999998,0.09247214,1.308323,0.5136063,0.1999642,1.450087,0.2555238,1.20559,1.323109,1.8758,1.013193,0.5510104,1.855777,1.957223,2.36103,0.8445296999999998,2.813221,,
2002-06-12,1.804456,1.568886,-0.0411952,-0.2361703,1.667286,0.50862,-0.08340169,1.501235,0.2748695,1.505584,1.4029459999999998,2.233173,1.037379,0.5330068,1.955044,2.362339,3.008824,0.8640976999999999,3.237004,,
2002-06-13,1.730543,1.565534,-0.07952947,-0.325706,1.60818,0.479023,-0.16497279999999998,1.39255,0.2416368,1.402386,1.24189,1.842617,0.9831633,0.471027,1.751368,2.300272,2.90216,0.7945088,2.925157,,
2002-06-14,1.11556,1.562555,-0.2696881,0.377727,1.056409,0.5536049,0.4842108,1.371277,0.2359473,1.350709,1.213234,1.31712,0.9722348,0.5296337,1.7144240000000002,1.616781,1.90642,0.8303476999999999,1.7824099999999998,,
2002-06-15,1.1323219999999998,1.55995,-0.2342856,0.3605084,1.06376,0.5474252,0.4635254,1.380518,0.2391712,1.378959,1.2262110000000002,1.388457,0.9754584,0.5369906,1.729953,1.63169,1.919687,0.8289823000000001,1.90971,,
2002-06-16,1.1513950000000002,1.55772,-0.2312707,0.3446193,1.0703120000000002,0.5425986,0.4410356,1.397877,0.2465393,1.402984,1.250669,1.514332,0.9826591999999998,0.5542501,1.76002,1.654125,1.931511,0.8320709999999999,2.129947,,
2002-06-17,1.106989,1.555865,-0.1884898,0.08277945,1.037272,0.4650085,0.1376778,1.321105,0.2312016,1.273498,1.148198,1.562598,0.9472381,0.5264871,1.6307040000000002,1.70396,1.871886,0.734681,3.23178,,
2002-06-18,1.256084,1.554385,-0.2418219,-0.1998051,1.119152,0.4170363,-0.1321673,1.17987,0.2016069,1.179275,0.9827002,1.681201,0.8888976999999999,0.4498335,1.422364,1.823081,2.019648,0.6542737,3.341775,,
2002-06-19,2.026727,1.553281,-0.16022070000000002,-0.9937365,1.7314009999999995,0.4077813,-0.8327025,1.15818,0.2044529,1.223956,0.9595993,2.329046,0.8802131999999999,0.3776616,1.393061,2.59784,3.124527,0.6152621,4.025805999999998,,
2002-06-20,1.51138,1.552554,-0.1155641,-0.2314304,1.35288,0.4456258,-0.1227277,1.324754,0.22636950000000006,1.339275,1.153219,1.939569,0.9475186,0.4689669,1.636093,2.038829,2.441439,0.728102,3.184932,,
2002-06-21,1.027454,1.552203,-0.3028849,0.3594188,0.9535188,0.5323348000000001,0.4506786,1.297924,0.2227096,1.308629,1.119377,1.188055,0.9357623,0.5195895,1.593508,1.510656,1.7207419999999998,0.7772329000000001,1.87522,,
2002-06-22,1.010594,1.5522280000000002,-0.291404,0.4357635,0.9497949,0.5551629,0.5293521999999999,1.338941,0.2298287,1.346529,1.171634,1.149804,0.9536508,0.5344739000000001,1.659185,1.491421,1.7140220000000002,0.8038746999999999,1.736446,,
2002-06-23,1.175538,1.55263,-0.199162,0.2339007,1.082408,0.5091521999999999,0.32530790000000004,1.361726,0.23713560000000006,1.377856,1.2017950000000002,1.459106,0.9640386,0.5307371,1.697228,1.681614,1.953339,0.7922618,2.363554,,
2002-06-24,1.843244,1.553407,-0.08400995,-0.620379,1.619165,0.4337159,-0.4845289,1.319482,0.23084320000000005,1.274538,1.146385,2.008829,0.9455526,0.4421401,1.627888,2.393929,2.921984,0.6998349,3.849676,,
2002-06-25,1.442003,1.554561,-0.1994604,-0.09826609,1.303873,0.4669256,0.01721356,1.331884,0.23112710000000006,1.322244,1.162183,1.91458,0.951448,0.4831071,1.648121,1.963785,2.353,0.7581960999999999,2.783942,,
2002-06-26,1.364841,1.5560889999999998,-0.2398728,-0.2324459,1.199185,0.4271125,-0.1428152,1.191223,0.2054494,1.180664,0.994999,1.488346,0.8939814,0.447808,1.43851,1.904361,2.164078,0.6732493,3.149556,,
2002-06-27,1.527944,1.557991,-0.1689818,-0.2614777,1.43021,0.4561497000000001,-0.1097399,1.267853,0.2118302,1.198204,1.082355,1.881831,0.925447,0.4246168,1.548884,2.090561,2.580992,0.7342019000000001,2.470917,,
2002-06-28,1.459662,1.560268,-0.3191623,-0.3080894,1.302342,0.4293233,-0.1806727,1.140603,0.1894379,1.230394,0.9414117,1.661935,0.8766734,0.4055576,1.372364,1.985332,2.350236,0.6697460999999999,2.663417,,
2002-06-29,0.9402469,1.562917,-0.4072981,0.01885531,0.8719329,0.4355613,0.0682238,1.037725,0.1817205,1.110352,0.8415709000000001,1.498335,0.8417289000000001,0.4561986,1.247539,1.529598,1.573511,0.6330496,2.850178,,
2002-06-30,1.308757,1.565939,-0.34039240000000004,-0.2431027,1.133125,0.4208668,-0.1509058,1.055536,0.1819051,1.1088790000000002,0.8582549,1.651663,0.8490655,0.4181217,1.269341,1.833521,2.044864,0.6389133,2.874893,42.6792,26.11564
2002-07-01,1.51464,1.603982,-0.213632,-0.4956,1.301008,0.4090009,-0.4009915,1.115689,0.2130016,1.294663,0.9176625,1.847567,0.8865745999999999,0.4189406,1.320081,2.093138,2.347831,0.6324850000000001,3.54931,,
2002-07-02,1.915029,1.607812,-0.08538086,-0.7150304,1.6804580000000002,0.4359161,-0.5690257,1.299398,0.2363132,1.271922,1.116965,2.300321,0.9588776,0.4282601,1.566685,2.483956,3.032595,0.6921096,3.855027,,
2002-07-03,1.368906,1.612017,-0.1591038,-0.01863157,1.323508,0.4972798,0.1283128,1.305279,0.2323917,1.324789,1.123762,1.322041,0.9630459,0.4478549,1.576324,1.948812,2.388434,0.7849248999999999,2.0145720000000003,,
2002-07-04,1.542332,1.616596,-0.09479565,-0.06315098,1.468613,0.5120844,0.08911403,1.419533,0.2613891,1.4241,1.270738,1.489732,1.0152370000000002,0.4940198,1.75897,2.124226,2.6502950000000003,0.8398002,2.408921,,
2002-07-05,1.241243,1.6215469999999998,-0.15303470000000002,0.2743576,1.196134,0.5541305999999999,0.4004901,1.3971559999999998,0.2527598,1.340937,1.239548,1.418562,1.006887,0.5158269,1.7220650000000002,1.7895009999999998,2.158572,0.8540779000000001,1.843519,,
2002-07-06,1.595178,1.626868,-0.1072757,-0.11603030000000003,1.535613,0.5168281,0.04826703,1.420934,0.2595714,1.428928,1.27099,1.605544,1.019823,0.4878852,1.762566,2.204313,2.771204,0.8493351999999998,2.404378,,
2002-07-07,1.4115719999999998,1.632557,-0.1304435,-0.02215967,1.271253,0.4981153,0.09155908,1.324781,0.2380354,1.309432,1.1459290000000002,1.340356,0.9795693,0.5031276,1.609854,1.952133,2.294133,0.7881698,2.677433,,
2002-07-08,2.8436630000000003,1.638612,0.3168538,-1.478718,2.514557,0.5125487,-1.252947,1.507971,0.28955840000000005,1.432685,1.394396,3.162038,1.065906,0.4580326,1.918883,3.463597,4.537828,0.7542288,5.609966,,
2002-07-09,1.619957,1.645032,-0.09313513,-0.2595009,1.44301,0.482474,-0.13275179999999998,1.322965,0.2347552,1.333209,1.142823,1.594632,0.9838533000000002,0.4854866,1.609751,2.1818720000000003,2.60409,0.7760918000000001,3.104385,,
2002-07-10,1.491235,1.651814,-0.1957456,-0.3851103,1.284014,0.4425795,-0.30105790000000004,1.149759,0.2103647,1.22736,0.9529694,1.768241,0.9194572,0.458967,1.376688,2.092479,2.317162,0.6848052,3.616205,,
2002-07-11,2.87402,1.658955,0.2873967,-1.491949,2.543416,0.5208702999999999,-1.260695,1.501485,0.28221290000000004,1.440696,1.379804,3.177302,1.070172,0.4625668,1.907575,3.512754,4.589908,0.76952,5.53983,,
2002-07-12,2.598495,1.666453,0.35406259999999995,-1.330927,2.2448080000000004,0.4943996,-1.189438,1.514888,0.2951373,1.512163,1.398058,2.792595,1.0795,0.4876087000000001,1.932685,3.260813,4.051035,0.7418456,6.386689,,
2002-07-13,1.983648,1.674305,0.08005438,-0.6024536,1.7350580000000002,0.4878954000000001,-0.4641509,1.383652,0.2462224,1.361548,1.215481,1.791728,1.021581,0.496249,1.708648,2.5835470000000003,3.131126,0.7896751000000001,4.048322,,
2002-07-14,1.047182,1.682509,-0.3496704,0.3957796,0.94061,0.5962206999999999,0.4926508,1.221698,0.2150463,1.234836,1.027301,1.0599459999999998,0.9590976,0.5582657,1.477354,1.567459,1.6974470000000002,0.8212690999999999,1.958077,,
2002-07-15,2.094246,1.691061,0.06769568,-0.5986226,1.852315,0.5142409,-0.4483516,1.45908,0.2596559,1.478611,1.3130110000000002,2.343672,1.062061,0.5241778,1.83505,2.70525,3.342731,0.842988,4.139014,,
2002-07-16,1.645012,1.699959,-0.06803010000000001,-0.07646775,1.50252,0.5508427,0.06674319,1.413124,0.24446170000000006,1.454461,1.250451,1.589173,1.0446799999999998,0.5391166000000001,1.759999,2.242791,2.711484,0.8878305000000001,2.796838,,
2002-07-17,0.9610673,1.709199,-0.3249092,0.690381,0.8781030000000001,0.7015914000000001,0.7961507,1.346548,0.23097670000000006,1.3857389999999998,1.166857,0.8041138000000001,1.019755,0.6412640000000001,1.6586880000000002,1.472415,1.584645,0.9171529,1.597346,,
2002-07-18,1.428309,1.718778,-0.06706218,0.3181218,1.29071,0.6226198000000001,0.4256859000000001,1.513204,0.2712741,1.502452,1.384112,1.736196,1.098044,0.6517326,1.932505,2.01083,2.329246,0.975405,2.771391,,
2002-07-19,2.359906,1.728693,0.08556809,-0.7512233,2.083656,0.5461031999999999,-0.5963632,1.551268,0.2751297,1.433211,1.437807,2.954699,1.120203,0.5609683000000001,2.0027630000000003,2.995205,3.760215,0.8965466000000001,4.837083,,
2002-07-20,1.7671009999999998,1.7389400000000002,-0.0872033,-0.15450060000000002,1.578342,0.566538,-0.01153762,1.419316,0.2437014,1.435901,1.254043,1.700922,1.062775,0.5634108,1.776458,2.381737,2.848314,0.9133487,3.139975,,
2002-07-21,1.407746,1.7495150000000002,-0.1417193,0.0685646,1.247102,0.5684905,0.1420968,1.378741,0.2372578,1.36895,1.202791,1.956967,1.049572,0.6151038000000001,1.715559,2.057916,2.25055,0.8829958000000001,3.5589150000000003,,
2002-07-22,2.236552,1.760414,0.1112047,-0.5729094,1.959053,0.564652,-0.46293,1.604332,0.2890446,1.618684,1.51074,2.990782,1.158194,0.6231078,2.104584,2.901733,3.535353,0.9432324,5.259903,,
2002-07-23,2.06025,1.771634,0.1286083,-0.3190403,1.812979,0.5836768,-0.2039646,1.587566,0.2793765,1.6384439999999998,1.48204,2.701895,1.153811,0.6404147,2.072374,2.708747,3.271745,0.978776,4.511833,,
2002-07-24,1.627374,1.7831689999999998,-0.05634722,0.1241522,1.435495,0.6245364999999999,0.2384467,1.484204,0.2537131,1.481003,1.333091,1.878443,1.109012,0.6502127,1.889186,2.247865,2.590528,0.9889261,3.219818,,
2002-07-25,1.660537,1.795017,-0.1200884,0.06924428,1.487541,0.6257823,0.2092334,1.4284059999999998,0.2350304,1.519332,1.259964,1.746058,1.08899,0.6047769000000001,1.800961,2.288449,2.684452,0.9790578,2.832525,,
2002-07-26,1.493164,1.807172,-0.1041198,0.43647,1.3400729999999998,0.7069065,0.5623246000000001,1.538415,0.26215609999999995,1.55138,1.403165,1.566746,1.143223,0.7022548000000001,1.98489,2.106286,2.418327,1.0738530000000002,2.586441,,
2002-07-27,2.563121,1.819631,0.17539649999999998,-0.8978723,2.188588,0.5999133000000001,-0.7740575,1.59272,0.3058285,2.796916,1.47845,2.449189,1.173877,0.6516309,2.083759,3.315265,3.949577,0.9771629,5.843515,,
2002-07-28,0.8986519000000001,1.832387,-0.4230553,1.113912,0.7995932,0.8950154,1.283777,1.4014879999999998,0.2233527,1.481057,1.224528,0.7139835999999999,1.092653,0.7678406,1.767535,1.389851,1.442965,1.081214,0.8625543,,
2002-07-29,1.247125,1.845437,-0.31318850000000004,0.4532109,1.081195,0.7107796,0.5659884,1.281803,0.2082378,1.363734,1.091292,1.117848,1.050881,0.6665574000000001,1.603058,1.848042,1.951151,0.9740434,2.432564,,
2002-07-30,1.376549,1.858775,-0.21128520000000006,0.2791845,1.202474,0.6783853,0.3629133,1.367507,0.2303294,1.564301,1.184076,1.471182,1.089636,0.7040930999999999,1.7241669999999998,2.074506,2.170013,0.9936887,3.348486,,
2002-07-31,2.487538,1.872397,0.1071954,-0.575811,2.171826,0.6472604000000001,-0.4128282,1.608279,0.2722881,1.598622,1.489816,2.481668,1.200902,0.6665477,2.115441,3.198483,3.919328,1.071815,4.689645,52.8896,28.77671
2002-08-01,1.524165,2.12397,0.1847852,0.419182,1.355928,0.759744,0.5349175,1.585165,0.3584128,1.50454,1.424489,1.5779729999999998,1.287409,0.750656,1.834907,2.222027,2.446939,1.106875,3.048359,,
2002-08-02,1.370228,2.139608,0.03496967,0.4305297000000001,1.197768,0.765463,0.5515521,1.367052,0.31510609999999994,1.3793,1.182956,1.2343309999999998,1.20781,0.7137601,1.566858,2.051844,2.16152,1.042135,2.712598,,
2002-08-03,1.415329,2.155537,0.09002037,0.5908955,1.3633,0.8427821,0.7662701,1.511955,0.3266134,1.360681,1.336848,1.169835,1.269873,0.6721885,1.74489,2.158411,2.460244,1.157186,1.795239,,
2002-08-04,1.5785360000000002,2.171752,0.145099,0.334445,1.372978,0.7726997,0.464085,1.454708,0.33003000000000005,1.448111,1.273816,1.439425,1.254166,0.7288355,1.678019,2.285427,2.477709,1.097606,2.9518880000000003,,
2002-08-05,2.704593,2.188247,0.632608,-0.6076064999999999,2.3921080000000003,0.7102537,-0.4529985,1.823987,0.4166525,1.7351310000000002,1.735869,3.193181,1.4219620000000002,0.7315470000000001,2.206202,3.506568,4.316855,1.176108,5.180441,,
2002-08-06,1.694536,2.205014,0.2729539,0.7036194,1.664911,0.9256516,0.8952611999999999,1.82119,0.4057888,1.762904,1.727968,1.643259,1.426667,0.7940170999999999,2.202547,2.527955,3.004537,1.369279,2.095921,,
